ed50,ed90,hill
10.717674033800497,42.045195698879155,1.6075085179964268
10.650734090181814,40.857775504215546,1.6342702407087282
11.476416713128513,43.2461725637881,1.6562645263484923
11.212750372341834,43.13641060288823,1.6308162136224351
10.837446645925695,37.26289602798547,1.7791426560975256
10.402935885921657,42.7525554320661,1.5546317005603092
11.233279155217998,42.44301055605383,1.6529414879357653
10.531707208846122,41.36944384549317,1.6059797620374026
10.70010646731499,37.48708316712729,1.752532253449404
11.096736023991008,40.97626158174557,1.6819674675380052
10.870589554278938,47.90887212725581,1.4813684327127168
10.364778338954665,40.332009396504226,1.6171139429270915
11.083485861311857,38.128540758157236,1.7783993304071342
10.759971864331742,43.28903867651081,1.5783905108701202
10.981580437947523,35.704239444266754,1.8635549355475538
10.786682877884203,45.14241400489385,1.5348999774983525
10.897512864754946,39.5606119155025,1.7042004332371528
11.168320238689052,41.33304294219488,1.679089429856689
11.1149182529477,42.975195227219636,1.6247636403974057
10.801013021907721,49.49983920186431,1.4433304927377826
10.607274363632605,47.05263046630796,1.4749178555033056
10.511057668767052,38.26109473621309,1.7006306329202667
10.590959630330937,38.75224910856586,1.6938366201241286
10.833322761021707,37.35750295850796,1.7749513232744838
10.57982675743768,38.333849079400764,1.7067356469845574
11.28344956020564,42.544744138739865,1.6555097971917025
10.640678824796442,45.38902618702651,1.5147150566181817
11.018456452377922,40.239380988134116,1.696339053078509
11.231379644092117,47.185545867524525,1.5307658607960748
10.396932175389434,34.89235571977331,1.8147527472717502
10.887436778771667,37.53848676235805,1.7751660859280993
10.789344152889177,44.225519572371475,1.557494587593213
11.058296176188207,44.097255806188805,1.5884891358742386
11.027067336277149,39.91841479192539,1.7079288746463166
11.017832184163625,37.338662757917305,1.8002449088295074
11.11790719489586,41.24849118268337,1.6759178259831364
10.696647565982204,45.31803885694612,1.521861031196474
10.741423261311443,40.90684609144282,1.643165779125491
10.460232445793464,43.89190898066855,1.5320751833788528
10.913224390880382,43.19862293048856,1.597013642219978
11.078329379604769,40.91575319937272,1.6817327035841265
10.96014534620731,40.35868919560323,1.6855812618905053
10.576490469645087,40.22410387352575,1.644835078180371
11.036398287392926,41.30718651292885,1.6647687055072007
11.052549581980204,42.62278526524555,1.6279019425040682
11.057854220587188,38.87744070913964,1.747611099477697
11.086523070363372,48.16521197805535,1.4958230165632573
10.540305463731862,44.47348379799311,1.526182538743848
11.815579570881242,44.21513208448512,1.6650079218506668
11.006576668151299,43.440222543760335,1.600434160935184
11.218120411475226,42.47470453961968,1.6503382249657492
10.808886154350235,41.45011814366826,1.6346911530459696
10.156336751737259,42.334461169059075,1.5392077116986769
10.610583877604563,36.71655557525917,1.7699915030883764
11.117600145932203,41.83902728589948,1.6579071748359973
10.89540994662847,43.563584592488645,1.5854363955134971
11.19509205554239,41.55514110914991,1.6752938564946023
10.989420044874977,41.91650679303307,1.6412548843807084
11.137011195102398,45.26558759085399,1.5669019431198732
11.413437159605364,45.92928607791112,1.5781126762039839
11.161076611379452,42.2150471238794,1.6516209937356727
10.794984814530805,36.72632535535008,1.7945138590107506
10.379661363291213,38.82827190016387,1.665446779126232
10.886495158149485,40.28199523874416,1.679345422665593
11.225915171110072,39.93146569373977,1.7315437719798101
10.535347106463758,42.40578765750816,1.5778437949492765
10.68850624931362,39.741062497320456,1.6731631293771283
10.653329466732815,39.51732352486227,1.6761617457668567
11.359171416318286,41.63649339283691,1.6915369688099413
10.740061752223458,45.18105555889259,1.5293583290282475
11.328444076414415,44.028950922851514,1.6185450905900063
10.943961483041567,48.20169255021743,1.4820013822748057
10.779954898349093,38.768825482690914,1.7166781634829993
11.56090730985118,44.004094187634294,1.64382530946179
10.74087559709244,41.11373847203262,1.6369276231005312
10.756957648985876,36.362846701066076,1.803968781655039
10.788249210756927,47.370735129375575,1.4850656210011903
11.20554782021344,47.302053523376614,1.5256970761322832
10.762774409557977,41.134518974257524,1.6387973615618057
11.21591949835742,41.54514356383322,1.677979673954205
11.131599708459271,44.48467333281103,1.586035118269922
11.371851779966093,49.23154353152408,1.4994093716404686
10.782025856397816,38.18941163478317,1.737378914276969
10.961043517197057,43.00514982880553,1.6073657403333863
10.695316790245226,38.66953316747003,1.7095750200716873
10.76522350620459,41.36807626297089,1.63218185078622
10.772014066503623,37.8415304875445,1.7487481347985765
11.055534923136609,39.45308658797818,1.7271319348274607
10.72290219675231,44.33105093695056,1.5481005739448415
10.510372871368997,37.81345594573121,1.7161763151920038
10.781069645316766,40.86697023949608,1.6489114351234955
11.261212432295759,45.10271306163249,1.5834961391873863
11.03089707297233,42.67536511160778,1.624058979716574
10.645870499975674,36.816068858722375,1.7708666024250803
10.894439324985647,46.05783912894214,1.5241088169864094
11.038735798133501,51.02021419338513,1.435333310835147
10.858278998343241,39.623317560188525,1.6973670526166804
10.949637660682779,44.52035601670228,1.566491993782495
10.576957357132866,40.497100444495786,1.6366022568707193
10.657598367451584,36.845566978732414,1.7712950500465436
10.593976582095996,37.117898096878726,1.7524330738871696
10.83435822361466,41.07116910078893,1.6488450936318297
10.74424768976747,47.04692291471514,1.487853363229909
11.291300201913055,46.96537074830741,1.5415030779643986
11.093199178141647,43.4094075195012,1.6104623635554265
10.819985445700835,37.721267576115224,1.7594277054232674
11.279056215481063,45.84936462790687,1.5667448713375827
11.112376756973154,44.33975686853901,1.5877939814852364
11.167908271822336,48.64143096716604,1.493256627804737
10.918859034183573,47.47570890385329,1.4949885345913894
